drug	gene	zvalue	pvalue
dinaciclib	PSG2	10.25901997	1.08e-24
dinaciclib	DRC3	10.34294464	4.5e-25
dinaciclib	CPVL	5.377851532	7.54e-08
dinaciclib	FAT2	7.590513457999999	3.19e-14
dinaciclib	EPPK1	8.9963135	2.33e-19
dinaciclib	OSBPL1A	5.1690023730000005	2.35e-07
dinaciclib	PRSS16	12.36907888	3.8399999999999995e-35
dinaciclib	LIPE	5.126249493	2.96e-07
dinaciclib	KRT9	10.81656348	2.87e-27
dinaciclib	MYO7A	5.127319255	2.94e-07
dinaciclib	PCDHA9	11.93468525	7.809999999999999e-33
dinaciclib	ADRB1	9.542922503	1.3900000000000001e-21
dinaciclib	KCNC4	11.40215691	4.08e-30
dinaciclib	SIGLEC8	12.24701269	1.7399999999999997e-34
dinaciclib	FKBP8	10.91715423	9.539999999999999e-28
dinaciclib	RNPEP	4.943963998	7.65e-07
dinaciclib	GAGE1	8.575312826000001	9.88e-18
dinaciclib	PTPRH	8.825818322	1.09e-18
dinaciclib	HLA-DRB1	8.2709011	1.3300000000000002e-16
dinaciclib	OCRL	7.701027562999999	1.35e-14
dinaciclib	CABP1	9.649131313	4.96e-22
dinaciclib	ST3GAL1	6.635467583	3.23e-11
dinaciclib	ACKR1	5.575096013	2.4700000000000003e-08
dinaciclib	POU3F1	5.010936798	5.420000000000001e-07
dinaciclib	UGT8	8.934362184	4.1000000000000003e-19
dinaciclib	KCNJ4	8.170601955	3.0699999999999996e-16
dinaciclib	GRK4	9.816566453	9.549999999999999e-23
dinaciclib	BRCA2	6.035223546	1.59e-09
dinaciclib	GCDH	5.025501158	5.02e-07
dinaciclib	CCR4	11.28902641	1.4899999999999998e-29
dinaciclib	PCK1	13.17569724	1.2099999999999998e-39
dinaciclib	SLC1A2	8.750264532000001	2.13e-18
dinaciclib	ESM1	11.3394614	8.37e-30
dinaciclib	PDE1A	10.19801958	2.0199999999999998e-24
dinaciclib	GRAP2	11.293790800000002	1.4099999999999998e-29
dinaciclib	SLC14A2	10.88027194	1.43e-27
dinaciclib	HOXB3	9.121818006	7.39e-20
dinaciclib	TANC2	12.0348602	2.33e-33
dinaciclib	ELAVL2	5.2829302369999995	1.2699999999999999e-07
dinaciclib	FGR	7.14608664	8.93e-13
dinaciclib	LGALS2	8.156913607	3.44e-16
dinaciclib	GABRD	10.776520800000002	4.439999999999999e-27
dinaciclib	SCNN1D	13.00904151	1.0899999999999998e-38
dinaciclib	GJC1	7.62169059	2.5e-14
dinaciclib	HIC1	9.490166765	2.3100000000000003e-21
dinaciclib	GABRA4	9.92539905	3.23e-23
dinaciclib	GRIA4	8.19592467	2.49e-16
dinaciclib	RAB3D	7.076190446	1.48e-12
dinaciclib	SOX21	10.93980373	7.44e-28
dinaciclib	HPR	7.004777614	2.4700000000000006e-12
dinaciclib	FRMD4A	7.281115777999999	3.3100000000000005e-13
dinaciclib	KCNC1	9.929990633	3.08e-23
dinaciclib	KCNA1	11.01108315	3.3799999999999997e-28
dinaciclib	CR1	4.600518709	4.21e-06
dinaciclib	PGM5	11.18167212	5.0099999999999996e-29
dinaciclib	RFXAP	10.80101793	3.4e-27
dinaciclib	DNAJC3	5.524914298	3.3e-08
dinaciclib	PCDHB11	11.195518400000001	4.29e-29
dinaciclib	OR10H3	10.44925388	1.4800000000000002e-25
dinaciclib	HIST1H2BH	11.16630647	5.959999999999999e-29
dinaciclib	GRIK4	11.81719323	3.18e-32
dinaciclib	HOXA6	13.51340167	1.3e-41
dinaciclib	ABCC9	9.971058328	2.0399999999999998e-23
dinaciclib	POU3F3	11.5953758	4.35e-31
dinaciclib	MBD1	5.1606997230000005	2.46e-07
dinaciclib	HUWE1	6.612586517	3.7799999999999995e-11
dinaciclib	GPR39	6.224842634	4.82e-10
dinaciclib	MAPK8IP2	13.114792699999999	2.71e-39
dinaciclib	HOXA3	10.87507513	1.52e-27
dinaciclib	WNT4	10.52460726	6.650000000000001e-26
dinaciclib	TNXB	8.441499165	3.13e-17
dinaciclib	PDIA3	6.360382297999999	2.01e-10
dinaciclib	DDB1	4.7941910089999995	1.63e-06
dinaciclib	ST13	10.220972	1.6e-24
dinaciclib	DDOST	10.77032321	4.7499999999999995e-27
dinaciclib	ATP6V1E1	11.01528348	3.23e-28
dinaciclib	MAGED2	6.461769299	1.03e-10
dinaciclib	APLP2	5.595387958	2.2000000000000002e-08
dinaciclib	HLA-B	10.04425474	9.74e-24
dinaciclib	SAP18	6.582357892999999	4.63e-11
dinaciclib	NCSTN	11.92481815	8.79e-33
dinaciclib	SUMO1	6.935773118999999	4.04e-12
dinaciclib	LTA4H	6.209121478999999	5.33e-10
dinaciclib	CD46	5.881099755	4.08e-09
dinaciclib	ELOVL5	5.260309574	1.44e-07
dinaciclib	TAPBP	7.4270561189999995	1.1100000000000001e-13
dinaciclib	ATXN10	5.235398839	1.65e-07
dinaciclib	THY1	13.75505313	4.7499999999999994e-43
dinaciclib	ESYT1	5.34772718	8.91e-08
dinaciclib	ATRX	4.967049356	6.8e-07
dinaciclib	PAK2	8.529766209	1.47e-17
dinaciclib	LCP1	5.778741804	7.53e-09
dinaciclib	MRPS18B	5.681132006	1.3400000000000001e-08
dinaciclib	PDHB	7.522417973	5.38e-14
dinaciclib	SRI	10.407884	2.28e-25
dinaciclib	CYFIP1	4.928225038	8.3e-07
dinaciclib	CLDND1	8.827873577	1.0699999999999999e-18
dinaciclib	LGALS3	5.769350294	7.96e-09
dinaciclib	ERP44	8.295182075	1.08e-16
dinaciclib	IFI16	7.187319952	6.609999999999999e-13
dinaciclib	UROD	5.2086419919999996	1.9e-07
dinaciclib	ERI3	5.031179321000001	4.870000000000001e-07
dinaciclib	CRIP2	5.259772385	1.44e-07
dinaciclib	PPIG	5.538261167999999	3.0499999999999995e-08
dinaciclib	Sept-08	7.7092354389999995	1.27e-14
dinaciclib	CALCOCO1	12.24208664	1.8499999999999997e-34
dinaciclib	PINK1	7.694026278	1.43e-14
dinaciclib	CADM1	8.056871119	7.83e-16
dinaciclib	MDK	7.62122655	2.51e-14
dinaciclib	PAPSS1	9.883788066000001	4.89e-23
dinaciclib	AQP1	13.64977598	2.03e-42
dinaciclib	FAM107A	8.272037142	1.32e-16
dinaciclib	COL18A1	8.423397671	3.66e-17
dinaciclib	JAG1	5.142237748	2.7100000000000003e-07
dinaciclib	CTGF	7.530792207	5.04e-14
dinaciclib	HBP1	7.050056316	1.79e-12
dinaciclib	UFD1L	8.048349743	8.39e-16
dinaciclib	RGL2	10.81807914	2.83e-27
dinaciclib	RNF5	14.22329635	6.569999999999999e-46
dinaciclib	TSPAN1	10.19332641	2.1200000000000002e-24
dinaciclib	WBP2	6.149071795	7.79e-10
dinaciclib	PRKRA	5.810900079	6.21e-09
dinaciclib	CLNS1A	7.629156563	2.36e-14
dinaciclib	PLPP1	4.61632775	3.91e-06
dinaciclib	COL6A2	8.486203205	2.13e-17
dinaciclib	NDUFAF3	6.721323397999999	1.8e-11
dinaciclib	C10orf10	10.14224625	3.59e-24
dinaciclib	PIM1	7.897019909	2.8600000000000003e-15
dinaciclib	CETN2	10.36751268	3.48e-25
dinaciclib	ADCY6	8.944552521	3.7299999999999996e-19
dinaciclib	WDR46	8.774639963	1.7100000000000001e-18
dinaciclib	EXTL3	5.450059941	5.04e-08
dinaciclib	WDR45	6.687318717999999	2.27e-11
dinaciclib	NELFE	10.286451300000001	8.109999999999999e-25
dinaciclib	GPC3	8.325409277999999	8.4e-17
dinaciclib	TUSC3	11.87490108	1.6e-32
dinaciclib	NUPR1	7.490017347999999	6.89e-14
dinaciclib	PEG3	5.0763035830000005	3.85e-07
dinaciclib	GHITM	5.027313372	4.970000000000001e-07
dinaciclib	VPS45	6.971241687000001	3.14e-12
dinaciclib	ID4	4.717531656	2.39e-06
dinaciclib	ITSN1	8.615646743	6.95e-18
dinaciclib	CA2	5.416626027	6.070000000000001e-08
dinaciclib	AZGP1	6.926940431	4.3e-12
dinaciclib	CASP4	7.698948572999999	1.37e-14
dinaciclib	BCL2L2	6.059721711	1.36e-09
dinaciclib	HBS1L	5.81805572	5.9499999999999995e-09
dinaciclib	RGS16	12.93287032	2.9399999999999997e-38
dinaciclib	DCN	9.661331968999999	4.4e-22
dinaciclib	EFHD1	9.364966865	7.609999999999999e-21
dinaciclib	TNFRSF14	7.538263565	4.76e-14
dinaciclib	PLPP3	6.143153041000001	8.09e-10
dinaciclib	ECM1	10.77121841	4.71e-27
dinaciclib	CYB5A	5.722407631	1.05e-08
dinaciclib	EPHX2	9.081381243	1.07e-19
dinaciclib	POLR3C	6.539552204	6.17e-11
dinaciclib	PROSC	9.300515103	1.3999999999999998e-20
dinaciclib	ASMTL	7.487683422000001	7.01e-14
dinaciclib	CHI3L1	10.142178999999999	3.59e-24
dinaciclib	HIST1H1C	13.34988522	1.1899999999999998e-40
dinaciclib	TRAPPC10	7.5238810339999995	5.32e-14
dinaciclib	B4GALT2	4.707188489	2.51e-06
dinaciclib	SMPD1	6.504552543	7.790000000000001e-11
dinaciclib	SPON1	10.54623939	5.29e-26
dinaciclib	PHKA2	11.49348917	1.42e-30
dinaciclib	ANK3	5.770936527000001	7.879999999999998e-09
dinaciclib	SERPINA5	8.876629652	6.8900000000000005e-19
dinaciclib	OSGEP	6.926218133	4.32e-12
dinaciclib	SLC9A1	6.85854791	6.96e-12
dinaciclib	TEAD3	9.137372954	6.400000000000001e-20
dinaciclib	APLP1	8.513497031	1.6899999999999998e-17
dinaciclib	TAF12	7.444330837000001	9.74e-14
dinaciclib	PTN	7.720484635	1.16e-14
dinaciclib	GPM6A	10.24291959	1.2699999999999999e-24
dinaciclib	ENTPD1	11.76092273	6.21e-32
dinaciclib	CCDC28A	6.407607487999999	1.48e-10
dinaciclib	PDZD2	7.858475572000001	3.89e-15
dinaciclib	RARRES2	12.01633066	2.9199999999999996e-33
dinaciclib	PLEKHB1	5.913833284	3.3399999999999996e-09
dinaciclib	NR2F1	6.758376365	1.4e-11
dinaciclib	AMOT	9.832680943	8.14e-23
dinaciclib	CACNB3	5.68892513	1.28e-08
dinaciclib	EHD4	4.851120148	1.23e-06
dinaciclib	IGF1	9.236292306000001	2.5499999999999995e-20
dinaciclib	CD34	8.828888798	1.06e-18
dinaciclib	APOL1	5.077579414	3.82e-07
dinaciclib	NDN	4.774163385	1.8e-06
dinaciclib	YIPF4	8.643144792000001	5.47e-18
dinaciclib	VPS8	5.324169164	1.0099999999999999e-07
dinaciclib	NCDN	6.353239782	2.11e-10
dinaciclib	DLK1	5.916476126	3.2899999999999996e-09
dinaciclib	THBS3	11.41053132	3.6999999999999996e-30
dinaciclib	RGL1	7.773421469	7.640000000000001e-15
dinaciclib	CIR1	8.635976455	5.82e-18
dinaciclib	IL10RB	11.31349929	1.13e-29
dinaciclib	PCYT2	5.1622714510000005	2.4399999999999996e-07
dinaciclib	POFUT2	4.935216513	8.009999999999999e-07
dinaciclib	CD200	4.837516264	1.31e-06
dinaciclib	GTF2F2	7.07591175	1.48e-12
dinaciclib	MXRA5	10.83949524	2.24e-27
dinaciclib	CYTIP	6.86681872	6.56e-12
dinaciclib	ADH1B	11.36696466	6.1099999999999994e-30
dinaciclib	CES1	8.61958278	6.72e-18
dinaciclib	CTNND2	8.004643445	1.2e-15
dinaciclib	CD74	11.81622185	3.22e-32
dinaciclib	ABCB7	6.38095221	1.76e-10
dinaciclib	PDLIM3	10.1988924	2.01e-24
dinaciclib	STK16	5.791964713	6.959999999999999e-09
dinaciclib	MCCC2	7.125665307999999	1.04e-12
dinaciclib	GPR37	10.48846873	9.760000000000001e-26
dinaciclib	PPP2R3A	10.63506703	2.0500000000000002e-26
dinaciclib	PLD2	7.841368675	4.46e-15
dinaciclib	STAM2	5.694173697	1.24e-08
dinaciclib	TBC1D22A	7.505321136	6.13e-14
dinaciclib	TGFB1I1	5.927457211	3.08e-09
dinaciclib	TMEM47	6.884967779	5.780000000000001e-12
dinaciclib	ITGA7	6.5896585960000005	4.41e-11
dinaciclib	CES2	8.40219534	4.379999999999999e-17
dinaciclib	PRKCB	7.1307835410000004	9.98e-13
dinaciclib	FBP1	6.646959829	2.99e-11
dinaciclib	CCHCR1	11.14116772	7.91e-29
dinaciclib	PIGK	7.0415009710000005	1.9e-12
dinaciclib	MOXD1	6.941552728	3.88e-12
dinaciclib	CSF1	12.14966331	5.7599999999999994e-34
dinaciclib	EVI5	6.993855739	2.6699999999999997e-12
dinaciclib	IFFO1	12.16148416	4.98e-34
dinaciclib	CA11	9.465457431	2.9199999999999997e-21
dinaciclib	CLEC2B	9.869885752	5.62e-23
dinaciclib	MID2	10.26792548	9.83e-25
dinaciclib	NCKAP1L	7.579557371	3.47e-14
dinaciclib	MAGI2	12.04280999	2.12e-33
dinaciclib	PNPLA4	10.73931569	6.65e-27
dinaciclib	COQ7	7.513243157000001	5.77e-14
dinaciclib	ACE	13.1102173	2.8799999999999997e-39
dinaciclib	NMNAT2	5.288099107	1.24e-07
dinaciclib	MYCN	9.82861686	8.48e-23
dinaciclib	ECI1	12.04718047	2.01e-33
dinaciclib	CHRDL1	6.269014123	3.63e-10
dinaciclib	MGAT3	10.64916747	1.7600000000000002e-26
dinaciclib	ADAM19	6.866131545	6.6e-12
dinaciclib	BTN3A1	5.576325356	2.46e-08
dinaciclib	PHTF2	5.3726814460000005	7.76e-08
dinaciclib	DBP	5.0811152139999995	3.75e-07
dinaciclib	JAG2	7.294761103	2.99e-13
dinaciclib	PLA2G4C	6.167174275	6.950000000000001e-10
dinaciclib	HMGN4	10.57781608	3.7799999999999996e-26
dinaciclib	ERAP1	12.11093598	9.24e-34
dinaciclib	PADI2	4.665754366	3.07e-06
dinaciclib	KLK10	5.5927975860000005	2.23e-08
dinaciclib	SRGAP3	9.917425246	3.5e-23
dinaciclib	CNPY2	6.430113347000001	1.28e-10
dinaciclib	NFIX	12.56649251	3.23e-36
dinaciclib	IL33	7.4599960979999995	8.65e-14
dinaciclib	HLA-DQB1	6.55504688	5.56e-11
dinaciclib	PPT2	6.238158207000001	4.4299999999999997e-10
dinaciclib	SLC9A3R2	10.97951486	4.79e-28
dinaciclib	AP4M1	5.68210718	1.33e-08
dinaciclib	DNM3	4.658506042	3.19e-06
dinaciclib	ADRA2A	5.635323458999999	1.75e-08
dinaciclib	APBA2	6.187062295	6.130000000000001e-10
dinaciclib	GIT2	5.348877516	8.849999999999999e-08
dinaciclib	SNCG	8.073285677000001	6.84e-16
dinaciclib	COLGALT2	7.825000074	5.08e-15
dinaciclib	RHOD	5.909826285	3.42e-09
dinaciclib	SEC31B	6.113045962999999	9.77e-10
dinaciclib	SLIT2	6.5871109070000005	4.4799999999999997e-11
dinaciclib	AIF1	12.60228491	2.0499999999999997e-36
dinaciclib	TNNC1	5.595821885	2.2000000000000002e-08
dinaciclib	C3AR1	9.612345043	7.09e-22
dinaciclib	HIST1H2BD	8.517104478	1.64e-17
dinaciclib	AP5Z1	6.25852398	3.8899999999999995e-10
dinaciclib	NRXN1	5.754637073	8.68e-09
dinaciclib	NFE2	7.766912252999999	8.040000000000001e-15
dinaciclib	CD300A	10.29254449	7.609999999999999e-25
dinaciclib	PARP3	10.8590893	1.8100000000000002e-27
dinaciclib	RIPK1	11.07455609	1.67e-28
dinaciclib	VEGFC	5.548639941	2.88e-08
dinaciclib	KCNMB1	9.874893249	5.35e-23
dinaciclib	NCF2	12.48310725	9.229999999999999e-36
dinaciclib	VILL	6.478790786	9.249999999999999e-11
dinaciclib	CDC37	5.315497569	1.06e-07
dinaciclib	FAP	10.12832869	4.139999999999999e-24
dinaciclib	HGF	6.839486063	7.95e-12
dinaciclib	ESRRG	7.450061791	9.33e-14
dinaciclib	NFKBIL1	11.60975346	3.6799999999999997e-31
dinaciclib	CYP2E1	8.574926604	9.92e-18
dinaciclib	CSDC2	8.075581647	6.72e-16
dinaciclib	NRXN2	9.639972238	5.42e-22
dinaciclib	KDM4C	8.948944836	3.59e-19
dinaciclib	ZNF268	6.225391341	4.8e-10
dinaciclib	GABBR2	8.954192515	3.4200000000000004e-19
dinaciclib	PFKFB2	6.081391612000001	1.19e-09
dinaciclib	ABCB1	6.681196225	2.3700000000000003e-11
dinaciclib	SOCS1	7.441400981	9.96e-14
dinaciclib	GATA6	8.374489019	5.55e-17
dinaciclib	OLR1	10.70829383	9.31e-27
dinaciclib	ABHD14A	9.282291526	1.66e-20
dinaciclib	SLC25A1	8.676769668	4.07e-18
dinaciclib	MAP2	11.02501035	2.8900000000000004e-28
dinaciclib	CCNO	6.243611093999999	4.2799999999999997e-10
dinaciclib	CARD10	4.738626705	2.15e-06
dinaciclib	IDO1	10.98230622	4.650000000000001e-28
dinaciclib	CD247	9.934963183999999	2.93e-23
dinaciclib	SPAG6	7.398801912000001	1.3699999999999997e-13
dinaciclib	SLC12A5	8.768232897	1.81e-18
dinaciclib	CTSZ	8.37879304	5.35e-17
dinaciclib	LYL1	6.4874176089999995	8.73e-11
dinaciclib	IDH2	10.94051399	7.38e-28
dinaciclib	RAPGEF3	9.854442997	6.559999999999999e-23
dinaciclib	SMG1	6.093769609	1.1e-09
dinaciclib	SARDH	8.433454016	3.36e-17
dinaciclib	CCL19	4.771798014	1.83e-06
dinaciclib	CTSV	8.245630997000001	1.64e-16
dinaciclib	Mar-02	13.49174908	1.75e-41
dinaciclib	KCNAB1	7.4625563239999995	8.49e-14
dinaciclib	ARC	6.58261329	4.62e-11
dinaciclib	CYP4B1	9.313101242	1.2400000000000001e-20
dinaciclib	SH3GLB1	5.6895974439999994	1.27e-08
dinaciclib	RDH5	9.188460303	3.99e-20
dinaciclib	IL1A	13.28744411	2.74e-40
dinaciclib	KCNJ15	5.679731908	1.35e-08
dinaciclib	SEMA4F	6.35014795	2.1499999999999998e-10
dinaciclib	TTLL3	6.274797222999999	3.5000000000000003e-10
dinaciclib	TM7SF2	8.025896944	1.01e-15
dinaciclib	EFNA3	6.278652023999999	3.42e-10
dinaciclib	CCL11	7.5717350770000005	3.68e-14
dinaciclib	SHOX2	7.101437777999999	1.23e-12
dinaciclib	MBP	5.897486074	3.69e-09
dinaciclib	CST7	5.254870922	1.48e-07
dinaciclib	FLOT1	10.06011307	8.289999999999999e-24
dinaciclib	LILRB4	11.65695311	2.11e-31
dinaciclib	MYOC	9.136311524	6.46e-20
dinaciclib	TRIM31	8.009146487	1.16e-15
dinaciclib	DNASE1	8.653377653	5e-18
dinaciclib	TLR5	6.260697307999999	3.83e-10
dinaciclib	TEF	10.54496866	5.36e-26
dinaciclib	C6	9.063463843	1.26e-19
dinaciclib	SEC14L5	12.75551914	2.8999999999999996e-37
dinaciclib	NR5A2	8.081634502	6.389999999999999e-16
dinaciclib	TLR1	6.335151786	2.37e-10
dinaciclib	CORT	10.75873721	5.3899999999999995e-27
dinaciclib	ITGAX	12.7807195	2.0999999999999997e-37
dinaciclib	CACNB1	8.198313313	2.4399999999999997e-16
dinaciclib	STX11	6.590926991	4.370000000000001e-11
dinaciclib	MOBP	12.22047071	2.42e-34
dinaciclib	B3GALT4	7.639644603	2.18e-14
dinaciclib	BAG6	11.07397571	1.68e-28
dinaciclib	BMPR2	7.531721093	5.01e-14
dinaciclib	TFR2	10.77183134	4.6800000000000005e-27
dinaciclib	MR1	12.09154334	1.1699999999999999e-33
dinaciclib	CSF2	5.956160962	2.58e-09
dinaciclib	ST20	11.78564666	4.6299999999999997e-32
dinaciclib	CAMP	8.206791942999999	2.27e-16
dinaciclib	ABCC8	7.7152120989999995	1.21e-14
dinaciclib	WNT7A	11.97263966	4.94e-33
dinaciclib	RAD51B	8.28781011	1.15e-16
dinaciclib	RGS13	5.533936766	3.1299999999999996e-08
dinaciclib	KCNK2	6.003476352000001	1.93e-09
dinaciclib	CRISP2	6.750005722999999	1.48e-11
dinaciclib	NEUROD2	11.56019617	6.559999999999999e-31
dinaciclib	PCDH7	12.92578312	3.2199999999999997e-38
dinaciclib	AP4S1	9.933615306	2.97e-23
dinaciclib	KLRG1	8.791626885	1.4699999999999999e-18
dinaciclib	FHL1	10.40424206	2.3699999999999997e-25
dinaciclib	REM1	9.98340001	1.8e-23
dinaciclib	XDH	12.37541503	3.55e-35
dinaciclib	PDE6B	12.45165637	1.3699999999999998e-35
dinaciclib	L3MBTL1	10.57995574	3.6900000000000005e-26
dinaciclib	FGF5	11.43153865	2.9099999999999998e-30
dinaciclib	LILRA4	10.67143759	1.3799999999999998e-26
dinaciclib	FLT4	11.93189435	8.07e-33
dinaciclib	GZMH	8.066781537	7.22e-16
dinaciclib	TEKT2	10.75572563	5.5700000000000006e-27
dinaciclib	CD1A	6.041484222999999	1.5299999999999999e-09
dinaciclib	MZF1	6.7173309439999995	1.85e-11
dinaciclib	MYT1	10.74738639	6.100000000000001e-27
dinaciclib	TPO	9.282858055	1.65e-20
dinaciclib	BCL11A	9.582406277999999	9.48e-22
dinaciclib	CAMK4	6.935931297000001	4.04e-12
dinaciclib	PML	6.306651637000001	2.85e-10
dinaciclib	SCN2B	11.71829894	1.03e-31
dinaciclib	ACSM3	6.474464252000001	9.51e-11
dinaciclib	CACNA1G	7.703366682	1.33e-14
dinaciclib	CCKBR	6.734887636	1.64e-11
dinaciclib	SCN1A	6.26150488	3.8100000000000003e-10
dinaciclib	MYL4	9.215361182999999	3.1e-20
dinaciclib	FUT6	8.423867175	3.64e-17
dinaciclib	GRIN2C	10.22364314	1.55e-24
dinaciclib	P2RX1	7.208641758	5.65e-13
dinaciclib	CPNE6	7.388333167000001	1.49e-13
dinaciclib	MLLT4-AS1	11.48843757	1.5099999999999999e-30
dinaciclib	FLRT1	8.149738487	3.65e-16
dinaciclib	BARX2	7.07511522	1.49e-12
dinaciclib	SLC11A1	9.465871641	2.9100000000000002e-21
dinaciclib	SCN3A	8.862778854	7.8e-19
dinaciclib	NPY6R	8.100063494	5.49e-16
dinaciclib	FABP6	9.567460022	1.1e-21
dinaciclib	KCNJ6	7.57992154	3.46e-14
dinaciclib	R3HCC1L	8.4118991	4.0299999999999997e-17
dinaciclib	TANK	4.778751188999999	1.76e-06
dinaciclib	SNAPC3	7.9926241970000005	1.32e-15
dinaciclib	PRLR	9.79216288	1.2199999999999999e-22
dinaciclib	MAPK8	9.786451639	1.2899999999999998e-22
dinaciclib	KCNQ2	10.65490925	1.65e-26
dinaciclib	INHBA	8.675262098	4.13e-18
dinaciclib	VEGFA	8.56158606	1.11e-17
dinaciclib	B9D1	4.812664882	1.49e-06
dinaciclib	ICA1	5.267427359	1.3800000000000002e-07
dinaciclib	CCL23	5.899569492	3.64e-09
dinaciclib	RASGRF1	6.009741482999999	1.8600000000000002e-09
dinaciclib	GBX2	10.71468761	8.68e-27
dinaciclib	SIGLEC9	12.18439456	3.76e-34
dinaciclib	MFGE8	6.24671721	4.19e-10
dinaciclib	KLRD1	7.382346462999999	1.56e-13
dinaciclib	FLT3LG	9.78844107	1.26e-22
dinaciclib	FUT2	4.870800212	1.11e-06
dinaciclib	HYAL1	6.849695815	7.4e-12
dinaciclib	SGCA	9.183509601	4.17e-20
dinaciclib	CCIN	12.18077697	3.939999999999999e-34
dinaciclib	LAIR1	12.3889133	3e-35
dinaciclib	TTC3	5.2421451260000005	1.59e-07
dinaciclib	PLA2G6	6.516982871000001	7.17e-11
dinaciclib	TTC39A	7.554571357	4.2e-14
dinaciclib	TNFRSF10D	8.107656937	5.16e-16
dinaciclib	Sept-04	7.916741346	2.44e-15
dinaciclib	PTPRR	8.313859112000001	9.259999999999999e-17
dinaciclib	NRTN	5.003076395	5.64e-07
dinaciclib	TRIM5	4.664312192	3.1e-06
dinaciclib	RNF24	10.11514073	4.730000000000001e-24
dinaciclib	NECAB3	8.636603298999999	5.79e-18
dinaciclib	CDC14A	9.232990492999999	2.63e-20
dinaciclib	RGN	7.23892305	4.52e-13
dinaciclib	FPR2	5.552206823	2.8199999999999998e-08
dinaciclib	ESR2	11.24316498	2.5e-29
dinaciclib	GRIN1	12.29621278	9.49e-35
dinaciclib	THEMIS2	8.499645227	1.9e-17
dinaciclib	FLI1	5.952718193	2.64e-09
dinaciclib	SLC16A7	5.2746306060000006	1.33e-07
dinaciclib	POSTN	9.39327384	5.8200000000000005e-21
dinaciclib	CALCRL	8.113105387000001	4.929999999999999e-16
dinaciclib	ACVRL1	13.49782315	1.6099999999999999e-41
dinaciclib	ENPP2	10.65849408	1.59e-26
dinaciclib	NAT6	5.720883714	1.06e-08
dinaciclib	EFS	7.6633645139999995	1.81e-14
dinaciclib	TRIM15	12.38824329	3.03e-35
dinaciclib	TP53TG1	12.11714831	8.57e-34
dinaciclib	FCGR2B	9.378445496	6.7000000000000005e-21
dinaciclib	CD86	11.8421705	2.3599999999999997e-32
dinaciclib	GSTM4	7.221569134	5.14e-13
dinaciclib	CDH20	8.679015893999999	3.9899999999999996e-18
dinaciclib	BLK	6.721790153	1.8e-11
dinaciclib	MSH3	6.90266371	5.1e-12
dinaciclib	AKAP9	8.641688164	5.54e-18
dinaciclib	GYG2	9.329587657000001	1.06e-20
dinaciclib	PFKM	4.639882457	3.49e-06
dinaciclib	HSF4	10.87843341	1.46e-27
dinaciclib	GRK6	6.2901388460000005	3.17e-10
dinaciclib	TRIM23	8.151433391	3.6000000000000003e-16
dinaciclib	KCNB1	8.311552209	9.45e-17
dinaciclib	ZNF271P	9.761302941	1.65e-22
dinaciclib	NCR3	9.240650776	2.4499999999999998e-20
dinaciclib	PEX7	9.552722026	1.26e-21
dinaciclib	PDIA4	7.194325945	6.279999999999999e-13
dinaciclib	NEK1	10.10958533	5.01e-24
dinaciclib	AR	9.33438448	1.02e-20
dinaciclib	SLC9A2	8.623248587	6.510000000000001e-18
dinaciclib	DOK1	4.768947236	1.85e-06
dinaciclib	LILRB3	9.249263536	2.2599999999999998e-20
dinaciclib	KMO	9.081845517	1.07e-19
dinaciclib	COL3A1	13.59024475	4.58e-42
dinaciclib	GCK	9.819018843	9.32e-23
dinaciclib	TXNRD2	5.339619845	9.31e-08
dinaciclib	PSTPIP1	7.388255147000001	1.49e-13
dinaciclib	EFCAB2	9.733264978	2.17e-22
dinaciclib	SH2D1A	10.46742301	1.22e-25
dinaciclib	LHX2	7.172179899	7.380000000000001e-13
dinaciclib	CHRD	8.579949952	9.49e-18
dinaciclib	SH3BP2	5.141615514	2.72e-07
dinaciclib	TBX1	8.119008101	4.7e-16
dinaciclib	TCEAL2	10.18020939	2.43e-24
dinaciclib	PTPRU	10.10691759	5.1500000000000005e-24
dinaciclib	ITPR1	8.015853471	1.09e-15
dinaciclib	TUBGCP4	6.711705518	1.92e-11
dinaciclib	ITK	4.578375352	4.69e-06
dinaciclib	ALDOB	8.000302734	1.24e-15
dinaciclib	CASP1	9.211617946	3.21e-20
dinaciclib	SULT1A2	7.325704957	2.3800000000000005e-13
dinaciclib	FCGR2C	10.44403671	1.56e-25
dinaciclib	SC5D	5.2416054139999995	1.59e-07
dinaciclib	SERPINA1	7.297514606	2.9299999999999996e-13
dinaciclib	TYRO3	6.4763670829999995	9.4e-11
dinaciclib	CCRL2	14.92767818	2.18e-50
dinaciclib	CASP6	6.123969487999999	9.130000000000001e-10
dinaciclib	CXCR6	9.043916558	1.51e-19
dinaciclib	RAB36	10.51005478	7.76e-26
dinaciclib	SLCO1A2	9.551814141	1.27e-21
dinaciclib	DSCAM	8.611351946000001	7.22e-18
dinaciclib	ITGB8	4.742524145	2.11e-06
dinaciclib	MAPK11	8.632899193	5.98e-18
dinaciclib	APAF1	8.715081863	2.91e-18
dinaciclib	GUCY1B3	12.01411223	2.9999999999999998e-33
dinaciclib	MAPK14	4.933505646	8.079999999999999e-07
dinaciclib	RAPSN	8.070074725	7.03e-16
dinaciclib	CACNA1C	11.43227195	2.8799999999999997e-30
dinaciclib	GPR135	6.594724952999999	4.26e-11
